ESPE,ESPE_rc,YEAR,source,FCC,Ocu1,tile_name,coastal_spring,blue_spring,green_spring,red_spring,nir_spring,swir1_spring,swir2_spring,coastal_summer,blue_summer,green_summer,red_summer,nir_summer,swir1_summer,swir2_summer,coastal_summerlong,blue_summerlong,green_summerlong,red_summerlong,nir_summerlong,swir1_summerlong,swir2_summerlong,aspect,dem,shadow,slope,acibasi
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,726.0,821.5,1216.0,1492.5,2206.5,2374.0,2073.0,,,,,,,,,,,,,,,255.3669891357422,466.0,186.0,7.761190891265869,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1036.5,1204.5,1829.0,2234.5,3423.0,3949.5,3365.0,,,,,,,,,,,,,,,376.834716796875,316.0,167.0,4.1109185218811035,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1903.0,2311.0,3637.0,4408.0,5254.0,6225.0,5811.5,,,,,,,,,,,,,,,164.31362915039062,288.0,182.0,0.5410680174827576,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1546.0,1859.0,2970.0,3576.0,4439.5,5359.0,4705.0,,,,,,,,,,,,,,,340.42803955078125,287.0,178.0,0.7484011054039001,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1442.0,1725.0,2903.0,3432.0,4279.0,5260.0,4702.0,,,,,,,,,,,,,,,273.15191650390625,285.0,181.0,1.4941718578338623,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1410.5,1728.0,2849.0,3411.0,4389.0,5207.0,4627.0,,,,,,,,,,,,,,,221.0416259765625,284.0,181.0,0.2448723167181015,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,727.0,927.0,1727.5,2134.0,2941.0,3443.5,2872.5,,,,,,,,,,,,,,,279.2964782714844,260.0,181.0,0.20003926753997803,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,637.5,892.0,1496.5,1698.0,2732.5,2941.0,1652.5,,,,,,,,,,,,,,,223.69593811035156,390.0,186.0,7.138955593109131,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,693.0,923.0,1494.0,1751.5,2851.0,3110.5,1890.5,,,,,,,,,,,,,,,117.446044921875,382.0,192.0,12.892683982849121,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,844.0,1046.5,1797.0,2257.5,3441.5,3839.0,3141.5,,,,,,,,,,,,,,,211.22235107421875,328.0,195.0,6.057021141052246,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,497.0,618.0,1130.5,1390.5,2551.5,2800.5,2135.5,,,,,,,,,,,,,,,26.328025817871094,352.0,152.0,9.662327766418457,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,772.0,943.5,1630.0,2186.5,3112.5,3562.5,3108.0,1317.0,1517.0,2123.0,2613.0,3823.0,4462.0,3718.0,1317.0,1517.0,2123.0,2613.0,3823.0,4462.0,3718.0,-9999.0,347.0,181.0,-0.06177127733826637,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1135.5,1377.0,2115.0,2496.5,4384.0,4022.0,3046.5,,,,,,,,,,,,,,,-9999.0,314.0,181.0,-0.13308194279670715,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,483.0,587.0,997.0,1190.5,2313.5,2685.5,1874.5,,,,,,,,,,,,,,,56.74470138549805,342.0,140.0,15.176159858703613,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,814.0,1021.0,1737.0,2112.0,2941.0,3543.0,2825.0,,,,,,,,,,,,,,,209.5556640625,332.0,164.0,6.359273433685303,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,607.0,760.0,1362.0,1586.0,2639.0,3093.0,2477.0,,,,,,,,,,,,,,,35.91988754272461,347.0,141.0,17.48619842529297,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,997.0,1203.5,1930.0,2321.0,3156.5,3735.5,3075.5,,,,,,,,,,,,,,,40.816429138183594,336.0,107.0,21.66472625732422,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,814.0,984.5,1589.5,1850.0,2783.0,3097.5,2452.5,,,,,,,,,,,,,,,3.4370546340942383,342.0,135.0,13.610045433044434,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,976.5,1136.5,1786.5,2105.0,2903.0,3492.0,2984.5,,,,,,,,,,,,,,,201.9296417236328,345.0,172.0,4.137069225311279,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,566.5,721.0,1252.0,1377.0,2691.0,2829.0,1923.0,,,,,,,,,,,,,,,182.9686737060547,335.0,194.0,4.378396987915039,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,716.0,955.0,1651.5,1900.0,2546.0,2487.0,2000.0,,,,,,,,,,,,,,,258.1864929199219,380.0,185.0,3.283799409866333,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,374.5,435.0,818.0,1086.0,2475.5,2976.5,2191.5,,,,,,,,,,,,,,,231.62417602539062,313.0,188.0,3.977389097213745,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,681.5,831.0,1488.5,2053.0,3574.0,4156.0,3321.0,,,,,,,,,,,,,,,249.43765258789062,329.0,185.0,4.707696914672852,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,597.0,714.0,1288.0,1567.0,3583.5,3476.0,2642.5,,,,,,,,,,,,,,,322.6770935058594,315.0,169.0,4.571130752563477,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,576.5,673.0,1166.0,1498.0,2962.5,3232.0,2540.5,,,,,,,,,,,,,,,261.97576904296875,310.0,182.0,6.737173557281494,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,727.5,831.0,1419.0,2075.0,3259.0,4782.0,3809.5,,,,,,,,,,,,,,,251.84677124023438,325.0,185.0,4.577049732208252,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,778.5,922.0,1559.0,2071.0,3764.0,4510.5,3492.5,,,,,,,,,,,,,,,166.25521850585938,309.0,206.0,9.512971878051758,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,842.5,999.5,1632.5,1957.5,3138.5,3359.0,2795.0,,,,,,,,,,,,,,,109.19557189941406,338.0,189.0,8.879124641418457,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,564.0,664.0,1138.5,1241.0,3899.0,2766.0,1857.5,,,,,,,,,,,,,,,153.28175354003906,295.0,181.0,0.3397018611431122,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,616.0,802.5,1409.0,1622.0,3370.5,3010.5,2042.5,,,,,,,,,,,,,,,225.52291870117188,295.0,182.0,0.9953351020812988,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,724.0,898.5,1635.5,1942.0,2971.0,3542.5,2840.0,,,,,,,,,,,,,,,75.21088409423828,347.0,178.0,2.1893227100372314,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,530.0,636.0,1125.5,1242.5,3284.5,2759.0,1986.0,,,,,,,,,,,,,,,278.49920654296875,376.0,166.0,17.796506881713867,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1458.0,1872.0,2823.5,3327.0,3837.5,4204.0,3084.0,,,,,,,,,,,,,,,225.67620849609375,326.0,185.0,2.129567861557007,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1251.0,1475.0,2264.5,2755.5,4184.0,4712.0,3812.0,1686.0,1980.0,2894.0,3596.0,4662.0,6146.0,4874.0,1686.0,1980.0,2894.0,3596.0,4662.0,6146.0,4874.0,238.94041442871094,346.0,193.0,9.461503982543945,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,610.6667,710.6667,1141.6666,1412.3334,2327.3333,2739.0,2157.6667,1415.0,1607.0,2215.0,2583.0,3671.0,4735.0,3797.0,1415.0,1607.0,2215.0,2583.0,3671.0,4735.0,3797.0,22.32339859008789,364.0,168.0,4.522005558013916,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,772.0,941.0,1532.0,1781.5,2881.5,3190.0,2379.5,,,,,,,,,,,,,,,248.8518524169922,346.0,182.0,6.3687968254089355,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1310.0,1575.0,2521.5,3234.5,4226.5,4933.5,4357.5,,,,,,,,,,,,,,,145.28903198242188,289.0,181.0,0.3883932828903198,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,1766.0,2247.0,3765.0,4613.0,5299.0,6293.0,5840.0,,,,,,,,,,,,,,,85.5448226928711,289.0,181.0,1.1519827842712402,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,572.5,663.5,1171.5,1535.5,2794.5,2993.0,2557.0,1120.0,1286.0,1774.0,2239.0,3256.0,3844.0,3104.0,1120.0,1286.0,1774.0,2239.0,3256.0,3844.0,3104.0,26.724655151367188,318.0,129.0,16.45440673828125,-9999.0
20.0,20,2009.0,SIOSE,0.0,0.0,p8_1,398.5,548.5,1166.0,1642.5,2583.5,2790.0,2344.5,957.0,1149.0,1703.0,2151.0,3351.0,3542.0,2686.0,957.0,1149.0,1703.0,2151.0,3351.0,3542.0,2686.0,115.4057846069336,333.0,193.0,15.457232475280762,-9999.0
12.0,11,1999.0,Digitized,,,p8_1,296.0,321.0,544.0,748.0,1561.0,2037.0,1445.0,398.0,452.0,760.0,936.0,2018.0,2367.0,1689.0,398.0,452.0,760.0,936.0,2018.0,2367.0,1689.0,130.43394470214844,1452.0,209.0,18.903799057006836,1.0
12.0,11,1999.0,Digitized,,,p8_1,360.0,400.0,665.0,869.0,2178.0,2431.0,1614.0,540.0,603.0,920.0,1189.0,2525.0,2982.0,2069.0,540.0,603.0,920.0,1189.0,2525.0,2982.0,2069.0,165.66525268554688,1475.0,211.0,11.372894287109375,1.0
12.0,11,1999.0,Digitized,,,p8_1,282.0,307.0,531.0,758.0,1436.0,2055.0,1473.0,345.0,399.5,710.5,916.5,1823.0,2273.5,1650.5,345.0,399.5,710.5,916.5,1823.0,2273.5,1650.5,194.5884552001953,1374.0,216.0,13.297986030578613,1.0
12.0,11,1999.0,Digitized,,,p8_1,234.0,229.0,359.0,527.0,1213.0,1821.0,1214.0,219.0,257.0,503.0,619.0,1678.5,2035.5,1309.0,219.0,257.0,503.0,619.0,1678.5,2035.5,1309.0,222.2288360595703,1359.0,203.0,11.08913516998291,1.0
12.0,11,1999.0,Digitized,,,p8_1,313.0,323.0,514.0,686.0,1409.0,2133.0,1519.0,422.5,441.0,640.5,871.0,1916.0,2437.0,1723.5,422.5,441.0,640.5,871.0,1916.0,2437.0,1723.5,181.554443359375,1389.0,213.0,11.579436302185059,1.0
12.0,11,1999.0,Digitized,,,p8_1,333.0,357.0,579.0,714.0,1521.0,2146.0,1516.0,409.0,447.0,694.0,931.0,2077.0,2572.0,1744.0,409.0,447.0,694.0,931.0,2077.0,2572.0,1744.0,202.10964965820312,1401.0,214.0,13.391558647155762,1.0
12.0,11,1999.0,Digitized,,,p8_1,396.0,449.0,769.0,939.0,1964.0,2262.0,1676.0,526.0,600.0,965.0,1207.0,2383.0,2769.0,2029.0,526.0,600.0,965.0,1207.0,2383.0,2769.0,2029.0,184.9307098388672,1474.0,216.0,12.736747741699219,1.0
12.0,11,1999.0,Digitized,,,p8_1,389.0,446.0,732.0,920.0,2832.0,2904.0,1708.0,521.0,623.0,1049.0,1308.0,3276.0,3996.0,2490.0,521.0,623.0,1049.0,1308.0,3276.0,3996.0,2490.0,139.95870971679688,1486.0,188.0,3.5218653678894043,1.0
12.0,11,1999.0,Digitized,,,p8_1,334.0,348.0,534.0,726.0,1368.0,1946.0,1440.0,408.0,455.0,726.0,921.0,1868.0,2261.0,1613.0,408.0,455.0,726.0,921.0,1868.0,2261.0,1613.0,166.8395233154297,1412.0,222.0,15.938666343688965,1.0
12.0,11,1999.0,Digitized,,,p8_1,391.0,419.0,663.0,864.0,1683.0,2232.0,1680.0,809.25,879.5,1154.25,1374.75,2340.25,2893.0,2151.5,809.25,879.5,1154.25,1374.75,2340.25,2893.0,2151.5,199.97476196289062,1328.0,207.0,9.959500312805176,1.0
12.0,11,1999.0,Digitized,,,p8_1,283.0,276.0,455.0,575.0,1258.0,1922.0,1459.0,568.25,601.25,793.0,966.0,1940.0,2360.25,1668.75,568.25,601.25,793.0,966.0,1940.0,2360.25,1668.75,107.37203979492188,1328.0,188.0,12.138623237609863,1.0
12.0,11,1999.0,Digitized,,,p8_1,285.0,316.0,566.0,717.0,1596.0,1986.0,1430.0,370.0,427.0,754.0,910.0,2112.0,2253.0,1593.0,370.0,427.0,754.0,910.0,2112.0,2253.0,1593.0,180.3907928466797,1453.0,224.0,16.46634292602539,1.0
12.0,11,1999.0,Digitized,,,p8_1,320.0,326.0,493.0,666.0,1323.0,1876.0,1355.0,439.0,469.0,673.0,843.0,1772.0,2138.0,1500.0,439.0,469.0,673.0,843.0,1772.0,2138.0,1500.0,141.55075073242188,1398.0,218.0,20.096473693847656,1.0
12.0,11,1999.0,Digitized,,,p8_1,300.0,328.0,559.0,736.0,1664.0,2113.0,1462.0,417.5,460.75,729.75,948.0,2086.75,2693.0,1877.5,417.5,460.75,729.75,948.0,2086.75,2693.0,1877.5,250.1224365234375,1340.0,188.0,10.397981643676758,1.0
12.0,11,1999.0,Digitized,,,p8_1,165.0,178.0,404.0,535.0,1120.0,1749.0,1300.0,390.66666,430.0,640.3333,769.6667,1782.6666,2129.0,1422.3334,390.66666,430.0,640.3333,769.6667,1782.6666,2129.0,1422.3334,102.50811004638672,1338.0,184.0,17.442665100097656,1.0
12.0,11,1999.0,Digitized,,,p8_1,393.0,394.0,565.0,770.0,1576.0,2008.0,1524.0,687.75,753.5,1011.5,1201.25,2166.0,2581.75,1861.5,687.75,753.5,1011.5,1201.25,2166.0,2581.75,1861.5,171.38734436035156,1313.0,208.0,9.240732192993164,1.0
20.0,20,2006.0,Digitized,0.0,0.0,p8_1,,,,,,,,2226.0,2628.0,3970.0,4854.0,5625.0,6932.0,6341.0,2226.0,2628.0,3970.0,4854.0,5625.0,6932.0,6341.0,308.0224304199219,304.0,180.0,0.5803377032279968,-9999.0
4.0,4,1993.0,NFI2,45.0,9.0,p8_1,112.0,127.0,343.0,275.0,1685.0,867.0,513.0,214.0,257.0,443.5,509.0,1889.0,1249.5,609.0,214.0,257.0,443.5,509.0,1889.0,1249.5,609.0,84.14546203613281,977.0,178.0,6.561847686767578,1.0
4.0,4,1993.0,NFI2,40.0,6.0,p8_1,205.0,239.0,483.0,576.0,1545.0,1441.0,1010.0,291.5,357.5,637.5,769.5,1710.5,1570.5,1039.5,291.5,357.5,637.5,769.5,1710.5,1570.5,1039.5,76.12870025634766,1158.0,145.0,25.096622467041016,2.0
7.0,7,1993.0,NFI2,25.0,5.0,p8_1,259.0,294.0,551.0,643.0,1846.0,1625.0,1136.0,432.0,496.5,791.0,892.0,2260.0,2083.0,1390.5,432.0,496.5,791.0,892.0,2260.0,2083.0,1390.5,87.78840637207031,873.0,155.0,29.164445877075195,2.0
7.0,7,1993.0,NFI2,25.0,5.0,p8_1,306.0,342.0,613.0,781.0,1767.0,2270.0,1598.0,573.5,643.0,988.5,1143.5,2645.0,2766.0,1958.5,573.5,643.0,988.5,1143.5,2645.0,2766.0,1958.5,270.6939697265625,1095.0,177.0,11.118671417236328,1.0
7.0,7,1993.0,NFI2,60.0,9.0,p8_1,166.0,223.0,533.0,563.0,1838.0,1650.0,1056.0,383.0,463.5,793.5,883.5,2394.5,2068.5,1302.5,383.0,463.5,793.5,883.5,2394.5,2068.5,1302.5,46.41775131225586,717.0,138.0,16.611452102661133,1.0
1.0,1,1993.0,NFI2,30.0,9.0,p8_1,470.0,520.0,845.0,1008.0,2170.0,2228.0,1730.0,656.5,750.0,1137.5,1356.0,2380.0,2574.5,1939.0,656.5,750.0,1137.5,1356.0,2380.0,2574.5,1939.0,113.71923828125,530.0,191.0,10.265050888061523,1.0
1.0,1,1993.0,NFI2,25.0,6.0,p8_1,356.0,403.0,674.0,710.0,1940.0,1717.0,1190.0,550.0,658.5,1020.0,1090.0,2249.5,2124.5,1412.0,550.0,658.5,1020.0,1090.0,2249.5,2124.5,1412.0,17.104736328125,491.0,106.0,21.52511215209961,-9999.0
1.0,1,1993.0,NFI2,35.0,7.0,p8_1,369.0,442.0,779.0,839.0,1959.0,1942.0,1358.0,503.0,571.5,864.0,892.0,2003.0,2028.5,1390.5,503.0,571.5,864.0,892.0,2003.0,2028.5,1390.5,157.59605407714844,453.0,230.0,22.123991012573242,1.0
1.0,1,1993.0,NFI2,60.0,9.0,p8_1,380.0,454.0,800.0,812.0,2409.0,2082.0,1369.0,535.5,633.0,948.5,1025.5,2321.5,2108.5,1297.0,535.5,633.0,948.5,1025.5,2321.5,2108.5,1297.0,303.5633239746094,474.0,151.0,14.599509239196777,1.0
1.0,1,1993.0,NFI2,65.0,9.0,p8_1,167.0,223.0,456.0,454.0,1652.0,1083.0,513.0,413.0,496.0,808.5,813.5,2059.0,1383.5,871.0,413.0,496.0,808.5,813.5,2059.0,1383.5,871.0,326.9075622558594,602.0,153.0,9.457738876342773,1.0
1.0,1,1993.0,NFI2,65.0,8.0,p8_1,88.0,146.0,423.0,433.0,1583.0,1064.0,589.0,348.0,417.5,687.5,683.5,1928.0,1425.0,855.5,348.0,417.5,687.5,683.5,1928.0,1425.0,855.5,148.60716247558594,743.0,182.0,0.848767876625061,1.0
4.0,4,1993.0,NFI2,35.0,9.0,p8_1,77.0,120.0,395.0,391.0,1635.0,1136.0,764.0,205.5,242.0,488.5,465.0,1996.0,1286.0,806.0,205.5,242.0,488.5,465.0,1996.0,1286.0,806.0,20.753015518188477,1458.0,96.0,24.057376861572266,1.0
4.0,4,1993.0,NFI2,80.0,9.0,p8_1,,,,,,,,171.0,207.0,447.5,400.5,2309.5,1009.5,480.5,171.0,207.0,447.5,400.5,2309.5,1009.5,480.5,27.546524047851562,1485.0,117.0,19.668668746948242,1.0
8.0,6,1993.0,NFI2,70.0,8.0,p8_1,164.0,185.0,396.0,617.0,1639.0,1850.0,1190.0,189.0,255.0,639.5,570.0,3494.0,2044.0,1014.0,189.0,255.0,639.5,570.0,3494.0,2044.0,1014.0,327.82501220703125,1245.0,112.0,21.620962142944336,1.0
4.0,4,1993.0,NFI2,40.0,9.0,p8_1,60.0,87.0,304.0,272.0,1692.0,795.0,402.0,166.0,204.5,437.0,416.0,2154.5,1007.0,483.0,166.0,204.5,437.0,416.0,2154.5,1007.0,483.0,104.372314453125,1431.0,184.0,20.477041244506836,1.0
7.0,7,1993.0,NFI2,40.0,9.0,p8_1,198.0,234.0,475.0,538.0,1699.0,1820.0,1182.0,359.5,444.0,776.5,822.0,2175.5,2166.0,1319.0,359.5,444.0,776.5,822.0,2175.5,2166.0,1319.0,75.0970687866211,822.0,167.0,12.473556518554688,2.0
2.0,2,1993.0,NFI2,50.0,8.0,p8_1,137.0,159.0,368.0,420.0,1552.0,1104.0,713.0,336.5,370.5,579.0,698.0,1794.0,1441.0,983.5,336.5,370.5,579.0,698.0,1794.0,1441.0,983.5,220.59767150878906,1047.0,219.0,22.515079498291016,1.0
7.0,7,1993.0,NFI2,25.0,9.0,p8_1,194.0,225.0,458.0,508.0,1701.0,1584.0,1003.0,313.0,384.5,706.5,791.5,2185.0,1956.5,1252.0,313.0,384.5,706.5,791.5,2185.0,1956.5,1252.0,73.82154083251953,1044.0,137.0,27.947834014892578,1.0
1.0,1,1993.0,NFI2,80.0,9.0,p8_1,123.0,171.0,440.0,428.0,1818.0,1166.0,700.0,307.5,409.0,760.5,759.0,1935.0,1460.0,859.5,307.5,409.0,760.5,759.0,1935.0,1460.0,859.5,74.69470977783203,729.0,173.0,7.215234279632568,1.0
17.0,17,1993.0,NFI2,10.0,8.0,p8_1,616.0,703.0,1112.0,1408.0,2127.0,2296.0,2041.0,682.0,824.0,1297.5,1659.0,2582.5,2768.0,2131.5,682.0,824.0,1297.5,1659.0,2582.5,2768.0,2131.5,201.71044921875,784.0,162.0,3.940709114074707,1.0
1.0,1,2004.0,NFI3,50.0,9.0,p8_1,303.0,355.5,600.5,590.0,2005.5,1593.0,965.0,412.5,497.0,841.0,840.0,2621.5,2007.0,1213.5,412.5,497.0,841.0,840.0,2621.5,2007.0,1213.5,82.5190200805664,599.0,164.0,18.1500244140625,1.0
1.0,1,2004.0,NFI3,60.0,7.0,p8_1,317.5,369.0,632.5,548.0,1843.0,1230.0,800.0,329.5,434.0,819.5,798.0,2465.5,1801.0,1037.5,329.5,434.0,819.5,798.0,2465.5,1801.0,1037.5,17.104736328125,491.0,106.0,21.52511215209961,-9999.0
1.0,1,2004.0,NFI3,60.0,8.0,p8_1,291.0,337.5,612.0,585.0,2332.0,1795.5,1072.0,406.5,516.0,890.5,952.5,2788.0,2253.0,1267.5,406.5,516.0,890.5,952.5,2788.0,2253.0,1267.5,46.439170837402344,511.0,145.0,14.012706756591797,1.0
1.0,1,2004.0,NFI3,60.0,8.0,p8_1,377.5,425.5,685.5,711.0,2172.5,1866.0,1233.0,354.0,425.0,697.5,722.5,1948.5,1536.0,921.0,354.0,425.0,697.5,722.5,1948.5,1536.0,921.0,157.59605407714844,453.0,230.0,22.123991012573242,1.0
1.0,1,2004.0,NFI3,25.0,6.0,p8_1,348.5,422.5,751.5,755.0,2350.0,1820.5,1149.0,648.0,760.0,1081.0,1113.0,2738.0,2243.0,1302.0,648.0,760.0,1081.0,1113.0,2738.0,2243.0,1302.0,117.62100219726562,516.0,177.0,8.96687126159668,1.0
1.0,1,2004.0,NFI3,80.0,9.0,p8_1,296.0,335.5,573.0,535.5,1941.0,1216.5,759.5,321.5,412.0,734.0,715.5,2123.5,1441.0,828.0,321.5,412.0,734.0,715.5,2123.5,1441.0,828.0,303.5633239746094,474.0,151.0,14.599509239196777,1.0
1.0,1,2004.0,NFI3,70.0,10.0,p8_1,278.0,320.0,541.5,404.5,1780.0,1046.0,563.0,,,,,,,,,,,,,,,-2.88169264793396,422.0,110.0,20.294063568115234,1.0
1.0,1,2004.0,NFI3,50.0,9.0,p8_1,354.0,398.0,636.5,627.5,2185.5,1885.5,1158.0,389.5,489.0,834.5,825.5,2229.0,1825.0,1075.5,389.5,489.0,834.5,825.5,2229.0,1825.0,1075.5,180.24282836914062,467.0,213.0,12.92607593536377,1.0
1.0,1,2004.0,NFI3,60.0,9.0,p8_1,324.5,371.5,622.5,568.0,2092.0,1611.0,1002.5,438.5,528.0,859.0,817.5,2484.5,1939.0,1144.0,438.5,528.0,859.0,817.5,2484.5,1939.0,1144.0,114.46202087402344,475.0,195.0,15.36575984954834,1.0
1.0,1,2005.0,NFI3,60.0,9.0,p8_1,762.0,821.0,936.0,905.0,2132.0,1694.0,912.0,311.0,394.0,716.0,806.0,2251.0,1893.0,1119.0,311.0,394.0,716.0,806.0,2251.0,1893.0,1119.0,94.70496368408203,501.0,180.0,5.661861896514893,1.0
1.0,1,2005.0,NFI3,75.0,9.0,p8_1,,,,,,,,11.0,90.0,465.0,371.0,1819.0,973.0,557.0,11.0,90.0,465.0,371.0,1819.0,973.0,557.0,326.9075622558594,602.0,153.0,9.457738876342773,1.0
1.0,1,2005.0,NFI3,70.0,10.0,p8_1,566.0,622.0,757.0,719.0,2107.0,1474.0,683.0,177.0,239.0,514.0,565.0,1966.0,1542.0,914.0,177.0,239.0,514.0,565.0,1966.0,1542.0,914.0,10.947111129760742,621.0,118.0,17.386812210083008,1.0
1.0,1,2005.0,NFI3,75.0,8.0,p8_1,,,,,,,,71.0,129.0,428.0,444.0,1747.0,1245.0,706.0,71.0,129.0,428.0,444.0,1747.0,1245.0,706.0,148.60716247558594,743.0,182.0,0.848767876625061,1.0
7.0,7,2005.0,NFI3,65.0,9.0,p8_1,526.0,579.0,790.0,776.0,2335.0,1992.0,1149.0,149.0,206.0,472.0,581.0,2012.0,1577.0,953.0,149.0,206.0,472.0,581.0,2012.0,1577.0,953.0,152.79409790039062,902.0,213.0,13.85057544708252,1.0
4.0,4,2005.0,NFI3,80.0,9.0,p8_1,,,,,,,,,,,,,,,,,,,,,,84.14546203613281,977.0,178.0,6.561847686767578,1.0
4.0,4,2005.0,NFI3,65.0,8.0,p8_1,,,,,,,,95.0,99.0,291.0,329.0,2026.0,1201.0,697.0,95.0,99.0,291.0,329.0,2026.0,1201.0,697.0,20.753015518188477,1458.0,96.0,24.057376861572266,1.0
4.0,4,2005.0,NFI3,85.0,9.0,p8_1,,,,,,,,,,259.0,207.0,2300.0,864.0,367.0,,,259.0,207.0,2300.0,864.0,367.0,27.546524047851562,1485.0,117.0,19.668668746948242,1.0
8.0,6,2005.0,NFI3,75.0,8.0,p8_1,,,,,,,,,501.0,398.0,278.0,3703.0,2068.0,971.0,,501.0,398.0,278.0,3703.0,2068.0,971.0,327.82501220703125,1245.0,112.0,21.620962142944336,1.0
1.0,1,2005.0,NFI3,25.0,8.0,p8_1,,,,,,,,321.0,416.0,835.0,1046.0,2040.0,2246.0,1626.0,321.0,416.0,835.0,1046.0,2040.0,2246.0,1626.0,201.71044921875,784.0,162.0,3.940709114074707,1.0
4.0,4,2005.0,NFI3,35.0,9.0,p8_1,,,,,,,,31.0,55.0,277.0,256.0,2221.0,1053.0,457.0,31.0,55.0,277.0,256.0,2221.0,1053.0,457.0,104.372314453125,1431.0,184.0,20.477041244506836,1.0
4.0,4,2005.0,NFI3,80.0,9.0,p8_1,,,,,,,,78.0,78.0,258.0,205.0,1982.0,903.0,472.0,78.0,78.0,258.0,205.0,1982.0,903.0,472.0,161.72384643554688,1023.0,245.0,32.66490173339844,1.0
4.0,4,2005.0,NFI3,50.0,4.0,p8_1,,,,,,,,73.0,90.0,312.0,361.0,1888.0,1262.0,736.0,73.0,90.0,312.0,361.0,1888.0,1262.0,736.0,93.62389373779297,1517.0,160.0,31.44666862487793,1.0
7.0,7,2005.0,NFI3,65.0,9.0,p8_1,,,,,,,,198.0,226.0,471.0,565.0,2064.0,2020.0,1247.0,198.0,226.0,471.0,565.0,2064.0,2020.0,1247.0,75.0970687866211,822.0,167.0,12.473556518554688,2.0
7.0,7,2005.0,NFI3,40.0,7.0,p8_1,,,,,,,,151.0,201.0,520.0,620.0,2042.0,1946.0,1275.0,151.0,201.0,520.0,620.0,2042.0,1946.0,1275.0,90.68391418457031,744.0,143.0,11.005796432495117,2.0
2.0,2,2005.0,NFI3,65.0,10.0,p8_1,,,,,,,,711.0,251.0,510.0,749.0,2099.0,2074.0,1342.0,711.0,251.0,510.0,749.0,2099.0,2074.0,1342.0,229.00921630859375,1468.0,210.0,20.23630142211914,1.0
2.0,2,2005.0,NFI3,30.0,5.0,p8_1,,,,,,,,,,,,,,,,,,,,,,305.5481262207031,1134.0,105.0,29.83205795288086,1.0
2.0,2,2005.0,NFI3,65.0,8.0,p8_1,,,,,,,,105.0,123.0,333.0,440.0,1623.0,1296.0,825.0,105.0,123.0,333.0,440.0,1623.0,1296.0,825.0,220.59767150878906,1047.0,219.0,22.515079498291016,1.0
7.0,7,2005.0,NFI3,65.0,9.0,p8_1,,,,,,,,207.0,233.0,465.0,635.0,2062.0,2011.0,1252.0,207.0,233.0,465.0,635.0,2062.0,2011.0,1252.0,73.82154083251953,1044.0,137.0,27.947834014892578,1.0
